           1   -0.400933   -0.400933           0
           2   -0.351146    -0.37604   0.0176025
           3   -0.353648   -0.368576    0.013223
           4   -0.382905   -0.372158   0.0103912
           5   -0.409482   -0.379623   0.0106622
           6   -0.373613   -0.378621  0.00893211
           7    -0.39216   -0.380555   0.0078627
           8   -0.420583   -0.385559  0.00832091
           9   -0.391586   -0.386229  0.00742327
          10   -0.363243    -0.38393  0.00702781
          11   -0.390111   -0.384492  0.00641134
          12   -0.375363   -0.383731  0.00592202
          13   -0.379562    -0.38341  0.00547516
          14   -0.405899   -0.385017   0.0053145
          15   -0.357976   -0.383214  0.00525706
          16   -0.344637   -0.380803  0.00545343
          17   -0.350744   -0.379035  0.00541171
          18   -0.377271   -0.378937  0.00511195
          19   -0.418234   -0.381005  0.00524465
          20   -0.410506    -0.38248   0.0051857
          21   -0.391571   -0.382913   0.0049568
          22   -0.356002    -0.38169  0.00488009
          23   -0.354499   -0.380508  0.00480898
          24   -0.361987   -0.379736  0.00467011
          25   -0.363758   -0.379097  0.00452683
          26   -0.364295   -0.378528  0.00438838
          27   -0.409983   -0.379693  0.00437775
          28   -0.409923   -0.380772  0.00435251
          29   -0.419488   -0.382107  0.00440241
          30   -0.456516   -0.384588  0.00490483
          31   -0.456735   -0.386915  0.00526993
          32   -0.432655   -0.388344  0.00529554
          33   -0.434603   -0.389746  0.00531737
          34   -0.491662   -0.392744  0.00594613
          35   -0.499905   -0.395805  0.00651702
          36   -0.473524   -0.397964  0.00668401
          37   -0.427212   -0.398755  0.00654993
          38   -0.447222    -0.40003  0.00650056
          39   -0.497571   -0.402531    0.006798
          40   -0.499702    -0.40496  0.00704875
          41   -0.423793    -0.40542  0.00689178
          42   -0.424101   -0.405865  0.00674203
          43   -0.424556   -0.406299  0.00659924
          44   -0.395248   -0.406048  0.00645403
          45   -0.426863   -0.406511  0.00632716
          46   -0.391562   -0.406186  0.00619795
          47   -0.391388   -0.405871  0.00607407
          48   -0.360317   -0.404922  0.00602122
          49   -0.370696   -0.404223  0.00593871
          50   -0.343614   -0.403011  0.00594236
          51    -0.34265   -0.401828  0.00594254
          52   -0.384546   -0.401495  0.00583755
          53   -0.379161   -0.401074  0.00574259
          54   -0.376294   -0.400615  0.00565455
          55    -0.36354   -0.399941  0.00559178
          56   -0.359821   -0.399224  0.00553763
          57   -0.392389   -0.399104  0.00544178
          58   -0.425075   -0.399552  0.00536634
          59   -0.423824   -0.399964  0.00529113
          60   -0.435432   -0.400555  0.00523586
          61   -0.385424   -0.400307   0.0051559
          62   -0.400827   -0.400315  0.00507275
          63   -0.367315   -0.399791   0.0050192
          64   -0.366451    -0.39927  0.00496774
          65   -0.367916   -0.398788  0.00491468
          66   -0.356285   -0.398144  0.00488222
          67    -0.39408   -0.398083  0.00480973
          68   -0.397949   -0.398081    0.004739
          69   -0.361463   -0.397551  0.00469994
          70   -0.397481    -0.39755   0.0046328
          71   -0.409067   -0.397712  0.00457038
          72   -0.378848    -0.39745  0.00451441
          73   -0.416308   -0.397708  0.00445995
          74   -0.382402   -0.397501  0.00440448
          75   -0.355367    -0.39694  0.00438143
          76    -0.37189    -0.39661  0.00433616
          77   -0.385295   -0.396463  0.00428234
          78   -0.415656   -0.396709   0.0042345
          79   -0.424574   -0.397062  0.00419556
          80   -0.416747   -0.397308  0.00415033
          81   -0.405296   -0.397406  0.00410026
          82   -0.391327   -0.397332  0.00405093
          83   -0.411131   -0.397499  0.00400553
          84    -0.43559   -0.397952  0.00398343
          85   -0.389487   -0.397852  0.00393781
          86   -0.355309   -0.397358  0.00392297
          87   -0.395589   -0.397337  0.00387794
          88   -0.442083   -0.397846  0.00386706
          89   -0.451401   -0.398448  0.00387014
          90    -0.41742   -0.398658  0.00383288
          91   -0.370244   -0.398346  0.00380346
          92   -0.385524   -0.398207  0.00376467
          93   -0.370994   -0.397914  0.00373554
          94   -0.361141   -0.397523  0.00371623
          95   -0.337801   -0.396894   0.0037299
          96   -0.337493   -0.396276  0.00374202
          97   -0.364132   -0.395944  0.00371809
          98   -0.375558   -0.395736  0.00368596
          99   -0.418857    -0.39597  0.00365612
         100   -0.432155   -0.396332  0.00363743
