0.0115332 0 0 0
0.0345996 0 0 0
0.0576661 0 0 0
0.0807325 0 0 0
0.103799 0 0 0
0.126865 0 0 0
0.149932 0 0 0
0.172998 0 0 0
0.196065 0 0 0
0.219131 0 0 0
0.242198 0 0 0
0.265264 0 0 0
0.28833 0 0 0
0.311397 0 0 0
0.334463 0 0 0
0.35753 0 0 0
0.380596 0 0 0
0.403663 0 0 0
0.426729 0 0 0
0.449795 0 0 0
0.472862 0 0 0
0.495928 0 0 0
0.518995 0 0 0
0.542061 0 0 0
0.565128 0 0 0
0.588194 0 0 0
0.61126 0 0 0
0.634327 0 0 0
0.657393 0 0 0
0.68046 0 0 0
0.703526 0 0 0
0.726593 0 0 0
0.749659 0 0 0
0.772725 0 0 0
0.795792 0 0 0
0.818858 0 0 0
0.841925 0 0 0
0.864991 0 0 0
0.888058 0 8.83686e-05 3.49773e-05
0.911124 0.00139919 0.00327409 0.000266742
0.93419 0.0525724 0.0468094 0.000922117
0.957257 0.293445 0.298572 0.00224568
0.980323 1.01646 1.02306 0.00367223
1.00339 2.27741 2.2586 0.00766233
1.02646 3.67222 3.62638 0.00836811
1.04952 4.69839 4.61803 0.0103406
1.07259 4.58431 4.88002 0.00945436
1.09566 4.38365 4.45837 0.0105137
1.11872 3.8298 3.63412 0.00763188
1.14179 2.70278 2.69831 0.00787853
1.16485 1.81524 1.81984 0.00564573
1.18792 1.17912 1.13946 0.00448941
1.21099 0.675235 0.657711 0.00338462
1.23405 0.360773 0.362023 0.00301837
1.25712 0.175298 0.18493 0.00203108
1.28019 0.0939098 0.0893879 0.00166506
1.30325 0.0352202 0.0492399 0.00121293
1.32632 0.034336 0.0430091 0.00114098
1.34939 0.0609219 0.0627687 0.00126739
1.37245 0.109458 0.109248 0.0015531
1.39552 0.171777 0.184785 0.00207045
1.41859 0.323814 0.302757 0.0025085
1.44165 0.491261 0.454522 0.00298427
1.46472 0.651331 0.628854 0.002524
1.48778 0.77534 0.79383 0.00331505
1.51085 0.903233 0.920545 0.00388413
1.53392 0.971306 0.965278 0.00452072
1.55698 0.909438 0.92262 0.00422748
1.58005 0.746989 0.805008 0.00324879
1.60312 0.643388 0.641693 0.00260992
1.62618 0.478118 0.46473 0.00230408
1.64925 0.313664 0.319978 0.00215592
1.67232 0.241939 0.224145 0.00228233
1.69538 0.180036 0.194962 0.00210557
1.71845 0.264328 0.258081 0.00247679
1.74152 0.469743 0.439465 0.00311558
1.76458 0.807274 0.75376 0.00371809
1.78765 1.26056 1.20473 0.0041357
1.81071 1.74094 1.72536 0.00375644
1.83378 2.21503 2.23126 0.00505181
1.85685 2.55754 2.59089 0.00579305
1.87991 2.63403 2.70157 0.00701002
1.90298 2.47771 2.54278 0.00584695
1.92605 2.11279 2.17921 0.00455867
1.94911 1.68548 1.68954 0.00375789
1.97218 1.22818 1.21082 0.00313301
1.99525 0.829968 0.80623 0.00312519
2.01831 0.573149 0.548685 0.0027415
2.04138 0.496578 0.442441 0.00297235
2.06445 0.519066 0.468622 0.00278875
2.08751 0.622945 0.591943 0.00269321
2.11058 0.735352 0.759838 0.00187311
2.13364 0.850433 0.910328 0.00237026
2.15671 0.969814 0.996133 0.00291264
2.17978 0.992547 1.00011 0.00290474
2.20284 0.91789 0.91747 0.00269324
2.22591 0.788192 0.792333 0.00212134
2.24898 0.67588 0.664597 0.00194499
2.27204 0.629262 0.58048 0.00328661
2.29511 0.608297 0.577614 0.00383889
