           1      -7.533      -7.533           0
           2    -7.53559    -7.53429 0.000916097
           3    -7.53003    -7.53287  0.00131089
           4    -7.54409    -7.53568  0.00262032
           5    -7.54364    -7.53727   0.0025343
           6    -7.52804    -7.53573  0.00253584
           7    -7.53963    -7.53629  0.00223405
           8    -7.53836    -7.53655   0.0019698
           9    -7.53147    -7.53598  0.00182999
          10      -7.539    -7.53628  0.00167165
          11    -7.53694    -7.53634  0.00152074
          12    -7.53083    -7.53588   0.0014617
          13     -7.5517     -7.5371  0.00178533
          14    -7.52744    -7.53641  0.00178628
          15    -7.55131     -7.5374  0.00192347
          16    -7.52438    -7.53659  0.00196801
          17    -7.54218    -7.53692   0.0018795
          18    -7.53177    -7.53663   0.0017967
          19    -7.53406     -7.5365  0.00170725
          20    -7.53808    -7.53658  0.00162372
          21    -7.54186    -7.53683  0.00156574
          22    -7.54132    -7.53703  0.00150782
          23    -7.53118    -7.53678  0.00146357
          24     -7.5355    -7.53672  0.00140355
          25    -7.54834    -7.53719  0.00142223
          26    -7.53419    -7.53707   0.0013722
          27    -7.53224    -7.53689  0.00133302
          28    -7.53228    -7.53673  0.00129555
          29    -7.52379    -7.53628  0.00132546
          30    -7.53977     -7.5364  0.00128637
          31    -7.54048    -7.53653  0.00125158
          32    -7.52812    -7.53627  0.00123977
          33    -7.53926    -7.53636  0.00120551
          34    -7.55165    -7.53681  0.00125116
          35    -7.52726    -7.53654  0.00124479
          36    -7.53867     -7.5366  0.00121163
          37    -7.53982    -7.53668  0.00118201
          38     -7.5406    -7.53679   0.0011554
          39    -7.55051    -7.53714  0.00117818
          40    -7.52861    -7.53693  0.00116784
          41    -7.53036    -7.53676  0.00115029
          42    -7.54517    -7.53696  0.00114017
          43    -7.53998    -7.53704  0.00111582
          44    -7.53614    -7.53701  0.00109064
          45    -7.52829    -7.53682  0.00108351
          46    -7.54815    -7.53707  0.00108756
          47    -7.52937     -7.5369  0.00107668
          48    -7.52302    -7.53661   0.0010924
          49    -7.54849    -7.53686  0.00109666
          50    -7.52984    -7.53672  0.00108367
          51    -7.53503    -7.53668  0.00106293
          52    -7.53601    -7.53667  0.00104256
          53    -7.53587    -7.53666    0.001023
          54    -7.53814    -7.53668  0.00100443
          55    -7.53059    -7.53657 0.000992252
          56    -7.53767    -7.53659 0.000974727
          57    -7.53946    -7.53664 0.000958923
          58    -7.53462    -7.53661  0.00094302
          59    -7.54116    -7.53668 0.000930186
          60    -7.53032    -7.53658 0.000920707
          61    -7.54504    -7.53672 0.000916006
          62    -7.53519    -7.53669 0.000901565
          63    -7.54683    -7.53685 0.000901488
          64    -7.53599    -7.53684 0.000887503
          65    -7.53703    -7.53684 0.000873854
          66       -7.54    -7.53689 0.000861923
          67    -7.53588    -7.53688  0.00084919
          68     -7.5371    -7.53688 0.000836708
          69    -7.54529      -7.537 0.000833404
          70    -7.53273    -7.53694 0.000823726
          71    -7.53047    -7.53685 0.000817153
          72    -7.54624    -7.53698 0.000816143
          73    -7.53625    -7.53697 0.000805025
          74    -7.54021    -7.53701 0.000795335
          75    -7.54339     -7.5371 0.000789268
          76    -7.53461    -7.53706  0.00077956
          77    -7.53683    -7.53706 0.000769442
          78    -7.53965     -7.5371 0.000760293
          79    -7.53144    -7.53702 0.000754036
          80    -7.54686    -7.53715 0.000754563
          81      -7.525      -7.537 0.000760009
          82    -7.54716    -7.53712 0.000760772
          83    -7.52318    -7.53695 0.000769923
          84    -7.54997    -7.53711 0.000776186
          85    -7.53244    -7.53705 0.000768993
          86    -7.53677    -7.53705 0.000760058
          87    -7.53735    -7.53705  0.00075133
          88    -7.53671    -7.53705 0.000742802
          89    -7.54785    -7.53717 0.000744297
          90    -7.53431    -7.53714 0.000736705
          91    -7.53071    -7.53707 0.000731983
          92    -7.54352    -7.53714 0.000727379
          93     -7.5386    -7.53715 0.000719727
          94    -7.54136     -7.5372 0.000713462
          95    -7.54153    -7.53724 0.000707406
          96    -7.54234     -7.5373 0.000702025
          97    -7.54376    -7.53736 0.000697939
          98    -7.54079     -7.5374 0.000691694
          99    -7.52155    -7.53724 0.000702999
         100    -7.53454    -7.53721 0.000696487
