           1     1.84313     1.84313           0
           2     1.40984     1.62649     0.15319
           3     1.51294     1.58864    0.106699
           4     1.54635     1.57807   0.0805465
           5     1.39357     1.54117   0.0723976
           6     1.60663     1.55208   0.0611479
           7     1.19897     1.50163   0.0702003
           8     1.62902     1.51756   0.0632052
           9     1.54507     1.52061   0.0562563
          10      1.4398     1.51253   0.0512079
          11     1.31739     1.49479   0.0495303
          12     1.43431     1.48975   0.0456585
          13     1.80783     1.51422   0.0482588
          14     1.55945     1.51745   0.0449197
          15     1.52805     1.51816   0.0419307
          16     1.40814     1.51128   0.0398698
          17      1.2385     1.49523   0.0406253
          18     1.58934     1.50046   0.0387033
          19     1.53038     1.50204   0.0366983
          20     1.79994     1.51693   0.0377654
          21     1.65832     1.52367   0.0365623
          22     1.53791     1.52431   0.0349061
          23     1.30659     1.51485   0.0346483
          24      1.5424     1.51599   0.0332236
          25     1.68543     1.52277   0.0325786
          26     1.46543     1.52057   0.0314001
          27     1.41509     1.51666   0.0304792
          28     1.24223     1.50686   0.0309263
          29     1.57196      1.5091   0.0299413
          30     1.47209     1.50787   0.0289686
          31     1.17471     1.49712   0.0299615
          32     1.42465     1.49486   0.0291107
          33     1.48904     1.49468   0.0282291
          34     1.60772     1.49801   0.0275939
          35     1.57904     1.50032   0.0269024
          36     1.25197     1.49342   0.0270252
          37     1.46518     1.49266   0.0263056
          38     1.31208     1.48791    0.026039
          39     1.22037     1.48105   0.0262594
          40     1.50848     1.48173   0.0256119
          41     1.51154     1.48246   0.0249976
          42     1.25062     1.47694   0.0250044
          43      1.4853     1.47713   0.0244237
          44     1.51483     1.47799   0.0238836
          45     1.44185     1.47719   0.0233664
          46      1.3412     1.47423   0.0230446
          47     1.41647       1.473   0.0225871
          48     1.90838     1.48207   0.0238683
          49     1.55119     1.48348   0.0234229
          50     1.52439      1.4843   0.0229687
          51     1.47537     1.48413    0.022519
          52     1.61725     1.48669    0.022231
          53     1.42442     1.48551   0.0218426
          54     1.43383     1.48455    0.021459
          55     1.38564     1.48276   0.0211441
          56     1.27537     1.47905   0.0210883
          57     1.29643     1.47585   0.0209603
          58     1.40898      1.4747   0.0206306
          59     1.41227     1.47364   0.0203081
          60     1.61449     1.47599   0.0201048
          61     1.31647     1.47337   0.0199446
          62     1.52689     1.47423   0.0196416
          63     1.25142      1.4707   0.0196456
          64     1.40935     1.46974    0.019362
          65     1.32986     1.46759   0.0191834
          66     1.70375     1.47116   0.0192236
          67     1.40871     1.47023   0.0189592
          68     1.18762     1.46608   0.0191305
          69     1.23248     1.46269   0.0191505
          70     1.59438     1.46457   0.0189691
          71     1.41371     1.46386   0.0187154
          72     1.37139     1.46257   0.0184995
          73      1.6503     1.46514   0.0184239
          74     1.59022     1.46683   0.0182523
          75     1.62705     1.46897   0.0181336
          76     1.66128      1.4715   0.0180707
          77     1.37932      1.4703   0.0178756
          78     1.22415     1.46715   0.0179228
          79     1.33261     1.46544   0.0177766
          80     1.37467     1.46431   0.0175906
          81     1.50615     1.46483    0.017381
          82     1.64154     1.46698   0.0173021
          83     1.63919     1.46906   0.0172176
          84     1.29237     1.46695   0.0171407
          85     1.59566     1.46847   0.0170058
          86     1.36352     1.46725   0.0168517
          87     1.57397     1.46847   0.0167026
          88     1.25443     1.46604    0.016689
          89     1.54305     1.46691   0.0165239
          90     1.61093     1.46851   0.0164176
          91     1.53664     1.46926   0.0162543
          92     1.58995     1.47057   0.0161304
          93     1.52148     1.47111   0.0159663
          94     1.43902     1.47077   0.0158001
          95      1.5471     1.47158   0.0156542
          96     1.63873     1.47332   0.0155876
          97     1.61638     1.47479   0.0154966
          98     1.55395      1.4756   0.0153595
          99     1.87711     1.47966   0.0157307
         100     1.38777     1.47874   0.0156002
