0 0.319111 0.00382646
1 0.145885 0.449075
2 1.20555 0.46127
3 0.624446 0.604095
4 0.369345 0.463197
5 -0.809194 0.606679
6 0.673479 0.492426
7 0.70034 0.450773
8 0.551159 0.482238
9 0.642074 0.427713
10 -1.05703 0.455282
11 1.02398 0.490131
12 0.591047 0.44799
13 0.245699 0.501441
14 0.243104 0.474904
15 -0.464393 0.447222
16 1.12916 0.438799
17 0.649794 0.514458
18 0.163084 0.39906
19 0.383953 0.449596
20 0.266604 0.383295
21 -0.329178 0.39655
22 0.59299 0.421571
23 -0.189146 0.380483
24 0.570882 0.49625
25 0.306671 0.531946
26 0.87857 0.372005
27 -0.5176 0.284412
28 0.847507 0.374126
29 0.8674 0.353555
30 0.0940222 0.4428
31 0.527183 0.459134
32 0.450593 0.413268
33 -0.0130126 0.364237
34 0.326278 0.365763
35 0.107234 0.342598
36 0.654808 0.368456
37 0.965 0.3887
38 0.630646 0.350859
39 0.393025 0.490225
40 0.537785 0.394975
41 0.57891 0.542456
42 1.21984 0.304728
43 0.439241 0.457732
44 -0.174914 0.430741
45 0.390619 0.427919
46 0.343549 0.351362
47 0.345736 0.414501
48 0.693171 0.250002
49 1.17736 0.269442
50 0.290227 0.468383
51 0.0443105 0.465366
52 1.09863 0.347662
53 0.547094 0.341678
54 -0.243837 0.352662
55 0.701524 0.331029
56 0.512116 0.473212
57 -0.287626 0.386414
58 0.19828 0.28166
59 0.527557 0.371914
60 -0.245392 0.392357
61 -0.667944 0.469622
62 -0.198339 0.389765
63 0.260915 0.389844
64 0.0663753 0.44584
65 0.394548 0.253984
66 0.140978 0.350729
67 0.0412932 0.370605
68 0.632841 0.3858
69 0.0812624 0.26971
70 0.433999 0.341869
71 -0.0436461 0.39202
72 1.03276 0.37495
73 0.64329 0.452172
74 -0.0490348 0.533343
75 0.131058 0.365378
76 0.737696 0.299746
77 0.608632 0.349664
78 0.985034 0.262325
79 0.324881 0.398547
80 -0.345129 0.3576
81 0.401923 0.271469
82 -0.0982049 0.345202
83 0.337424 0.287422
84 0.0826849 0.348723
85 0.401283 0.434888
86 0.363044 0.22984
87 -0.429501 0.30713
88 0.758134 0.344047
89 0.510593 0.278017
90 0.561681 0.377274
91 -0.0387095 0.312467
92 -0.0629459 0.422955
93 0.552896 0.384407
94 0.390709 0.365152
95 0.00617989 0.427298
96 -0.0781531 0.275601
97 0.91319 0.350742
98 0.34898 0.38833
99 0.574746 0.483997
100 0.9303 0.427841
101 0.328282 0.313816
102 0.0134877 0.286863
103 0.458897 0.367841
104 0.119008 0.416157
105 0.370739 0.426661
106 0.380632 0.444584
107 0.361898 0.358124
108 1.31499 0.375991
109 0.488045 0.369805
110 -0.00246634 0.50874
111 0.451498 0.343405
112 0.0607255 0.31637
113 0.329518 0.402201
114 0.255962 0.396133
115 0.452742 0.355672
116 0.72884 0.455339
117 -0.0710852 0.214184
118 -0.411256 0.276889
119 0.305782 0.544049
120 0.929476 0.379671
121 0.679536 0.346649
122 -0.479403 0.459562
123 0.112696 0.378195
124 0.672675 0.32027
125 0.69405 0.378869
126 -0.409765 0.363357
127 0.156782 0.448579
128 -0.0466962 0.274642
129 0.330008 0.296029
130 0.172896 0.357618
131 0.801744 0.343751
132 0.559539 0.364851
133 0.296717 0.302175
134 0.50655 0.302507
135 0.445733 0.373207
136 1.23961 0.35513
137 0.906703 0.4358
138 -0.296432 0.362476
139 -0.141593 0.366088
140 -0.27771 0.278569
141 -0.00163125 0.358275
142 -0.0486124 0.398016
143 0.960181 0.398356
144 0.71751 0.322216
145 0.400268 0.405556
146 -0.378916 0.429625
147 0.405383 0.350137
148 0.237911 0.433699
149 0.450036 0.312126
150 -0.325331 0.377588
151 0.349958 0.276638
152 0.34502 0.302081
153 0.197681 0.291001
154 -0.186229 0.354678
155 0.764201 0.388899
156 0.571394 0.312561
157 0.244563 0.39003
158 0.508222 0.328684
159 0.566038 0.406485
160 -0.0336523 0.435079
161 0.623279 0.341302
162 0.188011 0.492351
163 0.0544474 0.342892
164 0.437962 0.357848
165 0.805357 0.365423
166 -0.0541169 0.344735
167 0.835867 0.328593
168 0.658568 0.361686
169 0.701986 0.225374
170 0.177901 0.283735
171 0.143978 0.354723
172 0.771161 0.406425
173 1.12174 0.443254
174 0.0933603 0.297774
175 0.627651 0.342464
176 -0.191865 0.37626
177 0.959173 0.319235
178 0.717333 0.485651
179 -0.336685 0.389498
180 0.617189 0.400524
181 0.346943 0.306573
182 -0.120439 0.400895
183 0.504171 0.259046
184 -0.373816 0.345844
185 0.380988 0.334229
186 0.565293 0.384556
187 0.751868 0.382695
188 0.136285 0.331063
189 0.172265 0.376871
190 0.118177 0.349807
191 -0.0617143 0.273572
192 0.205231 0.355393
193 1.1935 0.328211
194 0.748468 0.335457
195 -0.381206 0.441217
196 0.508043 0.339911
197 0.846329 0.36357
198 0.481457 0.316207
199 0.318216 0.364233
200 -0.0772365 0.330192
201 0.303183 0.365162
202 0.0174201 0.452158
203 0.148834 0.375263
204 0.743581 0.334797
205 0.151401 0.387443
206 0.6361 0.362557
207 -0.0787304 0.332345
208 0.925715 0.393882
209 -0.377585 0.311144
210 0.0650177 0.399798
211 -0.696347 0.257097
212 0.517811 0.364509
213 0.318188 0.475098
214 -0.324475 0.306145
215 0.699236 0.295627
216 0.395519 0.276091
217 0.52962 0.383575
218 -0.105405 0.364984
219 -0.340683 0.373898
220 0.401073 0.454444
221 0.0385372 0.303987
