           1      1.5684      1.5684           0
           2     1.67539     1.62189   0.0378274
           3     1.62437     1.62272   0.0252273
           4     1.64851     1.62917   0.0197269
           5     1.66003     1.63534   0.0167193
           6     1.64321     1.63665   0.0139841
           7     1.69078     1.64438   0.0139619
           8     1.63302     1.64296   0.0122887
           9     1.63455     1.64203   0.0109588
          10     1.64495     1.64232  0.00986686
          11     1.67236     1.64505  0.00934012
          12      1.6648      1.6467   0.0087055
          13     1.61236     1.64406  0.00842704
          14     1.66556     1.64559  0.00796384
          15     1.69511     1.64889  0.00808833
          16     1.67377     1.65045  0.00773085
          17     1.70379     1.65359  0.00788715
          18     1.63957     1.65281  0.00748729
          19     1.65356     1.65285  0.00709333
          20     1.62276     1.65134   0.0068963
          21     1.62902     1.65028  0.00664929
          22     1.65556     1.65052  0.00635138
          23     1.69386      1.6524  0.00634861
          24     1.64589     1.65213  0.00608989
          25     1.60791     1.65036  0.00609778
          26     1.65506     1.65054  0.00586593
          27     1.65536     1.65072  0.00565138
          28      1.6947     1.65229  0.00566362
          29     1.62779     1.65145  0.00553099
          30     1.68833     1.65268  0.00548155
          31      1.7011     1.65424  0.00552277
          32     1.66226     1.65449  0.00535587
          33     1.65076     1.65438  0.00519476
          34     1.63141      1.6537  0.00508572
          35     1.64156     1.65336  0.00495223
          36     1.68781     1.65431  0.00490626
          37     1.64298     1.65401   0.0047832
          38     1.67983     1.65469  0.00470534
          39      1.6895     1.65558  0.00466858
          40     1.65361     1.65553  0.00455212
          41     1.64867     1.65536  0.00444417
          42     1.69419     1.65629  0.00443345
          43     1.65498     1.65626  0.00433045
          44     1.65692     1.65627  0.00423206
          45      1.6818     1.65684  0.00417586
          46     1.65367     1.65677  0.00408565
          47     1.65927     1.65682  0.00399907
          48     1.55991      1.6548  0.00439595
          49     1.66552     1.65502  0.00431168
          50     1.64986     1.65492  0.00422668
          51     1.64581     1.65474  0.00414757
          52     1.62335     1.65414  0.00411151
          53     1.66278      1.6543  0.00403716
          54     1.67156     1.65462  0.00397504
          55     1.65575     1.65464  0.00390282
          56      1.6903     1.65528  0.00388473
          57     1.67168     1.65556  0.00382722
          58     1.65251     1.65551  0.00376159
          59     1.65306     1.65547  0.00369807
          60     1.63778     1.65518  0.00364817
          61     1.66344     1.65531  0.00359088
          62     1.62535     1.65483  0.00356532
          63     1.68983     1.65538  0.00355176
          64     1.64482     1.65522  0.00350009
          65     1.71187     1.65609  0.00355309
          66     1.61133     1.65541  0.00356339
          67     1.65471      1.6554  0.00351022
          68     1.69552     1.65599  0.00350783
          69     1.68751     1.65645   0.0034866
          70      1.6338     1.65612  0.00345177
          71     1.67242     1.65635  0.00341078
          72      1.6792     1.65667  0.00337814
          73     1.64774     1.65655  0.00333408
          74     1.63923     1.65631  0.00329722
          75     1.59196     1.65546  0.00336307
          76     1.62578     1.65507   0.0033414
          77     1.65547     1.65507  0.00329801
          78     1.68076      1.6554  0.00327214
          79     1.67351     1.65563  0.00323873
          80     1.67945     1.65593   0.0032119
          81     1.63893     1.65572   0.0031791
          82     1.63015     1.65541  0.00315558
          83     1.64483     1.65528  0.00312013
          84     1.67938     1.65557  0.00309615
          85     1.63227     1.65529  0.00307183
          86     1.66314     1.65538  0.00303746
          87     1.64252     1.65523  0.00300615
          88     1.66858     1.65539   0.0029758
          89     1.63885      1.6552  0.00294817
          90     1.63849     1.65501  0.00292125
          91     1.62997     1.65474  0.00290208
          92     1.65117      1.6547   0.0028708
          93     1.65977     1.65476  0.00284045
          94     1.66914     1.65491  0.00281435
          95     1.65651     1.65493  0.00278477
          96     1.62038     1.65457  0.00277891
          97     1.62851      1.6543  0.00276322
          98     1.64247     1.65418  0.00273766
          99     1.57905     1.65342   0.0028132
         100     1.65976     1.65348  0.00278579
