           1     1.21126     1.21126           0
           2     1.17804     1.19465   0.0117476
           3     1.17967     1.18966  0.00882929
           4     1.19913     1.19203  0.00693256
           5     1.21683     1.19699  0.00710238
           6     1.19299     1.19632  0.00594978
           7      1.2053      1.1976  0.00523619
           8     1.22424     1.20093  0.00553995
           9     1.20499     1.20138  0.00494274
          10     1.18605     1.19985  0.00468033
          11     1.20394     1.20022   0.0042696
          12     1.19414     1.19972  0.00394377
          13     1.19693      1.1995  0.00364623
          14     1.21446     1.20057  0.00353882
          15     1.18257     1.19937  0.00350041
          16     1.17366     1.19776  0.00363183
          17     1.17775     1.19659  0.00360393
          18     1.19544     1.19652  0.00340428
          19      1.2228     1.19791  0.00349479
          20     1.21764     1.19889  0.00345654
          21      1.2051     1.19919  0.00330458
          22     1.18128     1.19837  0.00325312
          23     1.18033     1.19759   0.0032049
          24      1.1853     1.19708    0.003112
          25     1.18657     1.19666  0.00301579
          26      1.1868     1.19628  0.00292351
          27     1.21728     1.19706   0.0029169
          28     1.21724     1.19778  0.00290043
          29     1.22352     1.19866  0.00293315
          30     1.24822     1.20032  0.00326753
          31     1.24837     1.20187  0.00351063
          32     1.23228     1.20282  0.00352723
          33     1.23353     1.20375  0.00354101
          34     1.27155     1.20574   0.0039587
          35     1.27714     1.20778  0.00433943
          36     1.25954     1.20922  0.00445074
          37     1.22872     1.20975  0.00436155
          38     1.24209      1.2106  0.00432902
          39     1.27575     1.21227  0.00452888
          40     1.27719     1.21389  0.00469751
          41     1.22658      1.2142  0.00459312
          42     1.22673      1.2145  0.00449343
          43     1.22702     1.21479  0.00439836
          44     1.20745     1.21462  0.00430155
          45     1.22854     1.21493  0.00421707
          46     1.20498     1.21472  0.00413095
          47     1.20487     1.21451  0.00404836
          48     1.18422     1.21388   0.0040129
          49     1.19104     1.21341  0.00395798
          50     1.17305      1.2126  0.00396029
          51      1.1724     1.21181  0.00396033
          52     1.20034     1.21159   0.0038903
          53     1.19684     1.21131  0.00382685
          54     1.19479     1.21101   0.0037682
          55      1.1863     1.21056  0.00372637
          56     1.18383     1.21008  0.00369028
          57     1.20555        1.21  0.00362639
          58      1.2274      1.2103  0.00357625
          59      1.2265     1.21058  0.00352616
          60     1.23428     1.21097  0.00348945
          61     1.20092     1.21081  0.00343614
          62     1.21122     1.21081  0.00338073
          63     1.18887     1.21047  0.00334497
          64     1.18825     1.21012  0.00331066
          65     1.18928      1.2098  0.00327521
          66     1.18149     1.20937  0.00325356
          67     1.20671     1.20933  0.00320524
          68     1.20934     1.20933   0.0031581
          69     1.18498     1.20898  0.00313199
          70     1.20897     1.20898  0.00308724
          71     1.21672     1.20909  0.00304569
          72     1.19653     1.20891  0.00300837
          73     1.22157     1.20908  0.00297216
          74     1.19899     1.20895  0.00293512
          75      1.1809     1.20857  0.00291971
          76     1.19181     1.20835  0.00288961
          77     1.20076     1.20826  0.00285376
          78     1.22098     1.20842  0.00282184
          79     1.22695     1.20865  0.00279585
          80     1.22173     1.20882  0.00276567
          81     1.21408     1.20888  0.00273229
          82     1.20477     1.20883  0.00269943
          83     1.21792     1.20894  0.00266913
          84     1.23426     1.20924  0.00265431
          85     1.20351     1.20917  0.00262394
          86     1.18069     1.20884  0.00261425
          87     1.20756     1.20883  0.00258424
          88     1.23858     1.20917  0.00257689
          89     1.24482     1.20957  0.00257888
          90     1.22224     1.20971  0.00255407
          91     1.19072      1.2095  0.00253451
          92     1.20103     1.20941  0.00250863
          93     1.19124     1.20921  0.00248925
          94     1.18472     1.20895  0.00247637
          95     1.16913     1.20853  0.00248553
          96     1.16891     1.20812  0.00249367
          97     1.18669      1.2079  0.00247773
          98     1.19435     1.20776   0.0024563
          99     1.22321     1.20792  0.00243644
         100     1.23204     1.20816  0.00242399
