10;1.06103
20;1.05156
30;1.04264
40;1.03505
50;1.02979
60;1.02788
70;1.02982
80;1.03494
90;1.04125
100;1.04576
110;1.04532
120;1.03785
130;1.02361
140;1.0059
150;0.990256
160;0.981578
170;0.981263
180;0.987171
190;0.995979
200;1.00511
210;1.01323
220;1.01997
230;1.0257
240;1.03134
250;1.03814
260;1.04712
270;1.0587
280;1.07236
290;1.08702
300;1.10152
310;1.1151
320;1.12741
330;1.13811
340;1.14657
350;1.15181
360;1.15278
370;1.14878
380;1.13979
390;1.12652
400;1.11029
410;1.09258
420;1.07486
430;1.05845
440;1.04454
450;1.03413
460;1.02794
470;1.02618
480;1.02849
490;1.03412
500;1.04225
510;1.05191
520;1.06203
530;1.07148
540;1.0793
550;1.08496
560;1.08857
570;1.09071
580;1.09189
590;1.09185
600;1.08928
610;1.08209
620;1.06827
630;1.04683
640;1.01838
650;0.985442
660;0.952273
670;0.924167
680;0.905828
690;0.899588
700;0.904751
710;0.918509
720;0.937384
730;0.958237
740;0.978785
750;0.997579
760;1.01375
770;1.02668
780;1.03585
790;1.04103
800;1.04256
810;1.04147
820;1.03924
830;1.03762
840;1.03831
850;1.0426
860;1.05094
870;1.06265
880;1.07591
890;1.08819
900;1.09691
910;1.09981
920;1.09545
930;1.08384
940;1.0672
950;1.05047
960;1.03971
970;1.03902
980;1.04851
990;1.06552
1000;1.08695
1010;1.11034
1020;1.13358
1030;1.15446
1040;1.17072
1050;1.18035
1060;1.18199
1070;1.17545
1080;1.16192
1090;1.14419
1100;1.12617
1110;1.11171
1120;1.10303
1130;1.10014
1140;1.10164
1150;1.10601
1160;1.11215
1170;1.11925
1180;1.12653
1190;1.1331
1200;1.13799
1210;1.14037
1220;1.13969
1230;1.13603
1240;1.13011
1250;1.12326
1260;1.11692
1270;1.11215
1280;1.10924
1290;1.10771
1300;1.10671
1310;1.10531
1320;1.10295
1330;1.09941
1340;1.09479
1350;1.08931
1360;1.08322
1370;1.07681
1380;1.07041
1390;1.06453
1400;1.05983
1410;1.05688
1420;1.05605
1430;1.05753
1440;1.06148
1450;1.06788
1460;1.0762
1470;1.08516
1480;1.09311
1490;1.09855
1500;1.1007
1510;1.09973
1520;1.0968
1530;1.0937
1540;1.09216
1550;1.09326
1560;1.09717
1570;1.10326
1580;1.11038
1590;1.11706
1600;1.12177
1610;1.12336
1620;1.12127
1630;1.11582
1640;1.10809
1650;1.09949
1660;1.0913
1670;1.08425
1680;1.07824
1690;1.0726
1700;1.0665
1710;1.05946
1720;1.05183
1730;1.04465
1740;1.03937
1750;1.03729
1760;1.03924
1770;1.04538
1780;1.05539
1790;1.06863
1800;1.08436
1810;1.10182
1820;1.12031
1830;1.13914
1840;1.15745
1850;1.17416
1860;1.18821
1870;1.19877
1880;1.20556
1890;1.20883
1900;1.20934
1910;1.20813
1920;1.20618
1930;1.20417
1940;1.20233
1950;1.20057
1960;1.19858
1970;1.19569
1980;1.19104
1990;1.18383
2000;1.17375
2010;1.16136
2020;1.14805
2030;1.13555
2040;1.12522
2050;1.11754
2060;1.11204
2070;1.10775
2080;1.10365
2090;1.099
2100;1.09369
2110;1.08831
2120;1.08426
2130;1.08357
2140;1.08836
2150;1.09938
2160;1.11452
2170;1.12908
2180;1.13838
2190;1.14034
2200;1.13615
2210;1.12869
2220;1.12038
2230;1.11224
2240;1.10469
2250;1.09866
2260;1.09554
2270;1.09636
2280;1.10107
2290;1.10862
2300;1.11737
2310;1.12575
2320;1.1326
2330;1.13732
2340;1.13957
2350;1.13905
2360;1.13523
2370;1.12751
2380;1.11562
2390;1.09975
2400;1.08065
2410;1.05967
2420;1.03847
2430;1.01876
2440;1.00186
2450;0.988642
2460;0.979856
2470;0.976328
2480;0.978413
2490;0.985347
2500;0.995349
2510;1.00631
2520;1.01646
2530;1.02488
2540;1.03195
2550;1.03916
2560;1.04844
2570;1.06088
2580;1.07608
2590;1.09248
2600;1.10823
2610;1.12197
