0.0323165 0 0 0
0.0969496 0 0 0
0.161583 0 0 0
0.226216 0 0 0
0.290849 0 0 0
0.355482 0 0 0
0.420115 0 0 0
0.484748 0 0 0
0.549381 0 0 0
0.614014 0 0 0
0.678647 0 0 0
0.74328 0 0 0
0.807913 0 0 0
0.872546 0 0.000419078 0.000296393
0.937179 0.0882274 0.136182 0.00703875
1.00181 1.15367 1.06151 0.0246566
1.06645 2.28875 1.8918 0.0371763
1.13108 2.64763 2.0736 0.0377061
1.19571 2.36601 1.9424 0.0385476
1.26034 1.84548 1.74267 0.0290372
1.32498 1.38159 1.58398 0.0286268
1.38961 1.2915 1.4313 0.0266236
1.45424 1.28491 1.30129 0.0254458
1.51888 1.32415 1.21903 0.020193
1.58351 1.13099 1.17576 0.02151
1.64814 1.13972 1.10844 0.018835
1.71278 0.95586 1.08172 0.0174861
1.77741 0.932356 1.05111 0.0170622
1.84204 0.983647 1.03979 0.0175779
1.90667 1.14511 1.04201 0.0174012
1.97131 1.50188 1.07033 0.0191197
2.03594 1.08023 1.05086 0.0151962
2.10057 1.17186 1.03032 0.0146681
2.16521 0.973587 1.0141 0.0142008
2.22984 0.838186 1.01822 0.0149624
2.29447 1.01682 1.00866 0.0141676
2.35911 0.948764 0.994637 0.0126329
2.42374 0.967923 0.995494 0.0112469
2.48837 1.08031 1.00493 0.0126433
2.55301 1.09206 0.99403 0.012332
2.61764 1.17389 1.0007 0.011771
2.68227 1.02547 1.01353 0.0110456
2.7469 1.16391 1.01531 0.0109131
2.81154 1.11909 1.00738 0.0105585
2.87617 1.11291 1.0042 0.008874
2.9408 1.08931 0.989039 0.00957284
3.00544 1.03085 0.987865 0.0107492
3.07007 0.988872 0.991393 0.0104674
3.1347 1.08309 0.999051 0.0107732
3.19934 0.875387 0.98267 0.0102691
3.26397 0.969041 0.975804 0.00887723
3.3286 0.954411 0.98685 0.008363
3.39323 1.10612 0.985856 0.00851836
3.45787 1.01787 0.995 0.00842993
3.5225 0.981593 1.00759 0.00867886
3.58713 1.07766 1.0088 0.00863343
3.65177 0.937267 0.994721 0.00808571
3.7164 0.891745 0.995746 0.00904797
3.78103 0.942536 0.981685 0.00803048
3.84567 0.890463 0.986267 0.00817143
3.9103 0.90988 0.989911 0.00757187
3.97493 0.905063 0.980452 0.00751595
4.03957 1.02891 0.985772 0.00650658
4.1042 1.06119 0.981209 0.00719937
4.16883 0.930145 0.977502 0.00605788
4.23346 1.05233 0.983952 0.00722521
4.2981 0.967356 0.989579 0.00762844
4.36273 0.988739 0.988274 0.0061811
4.42736 0.946124 0.983475 0.00659875
4.492 0.932427 0.979362 0.0062054
4.55663 0.975564 0.985183 0.00590781
4.62126 0.985406 0.982395 0.00573436
4.6859 1.03961 0.985588 0.00654017
4.75053 1.07254 0.977148 0.00638628
4.81516 1.01306 0.970996 0.00585734
4.87979 1.03696 0.968528 0.00644186
4.94443 0.955187 0.971595 0.0059169
5.00906 0.961229 0.974585 0.00549725
5.07369 0.928747 0.969804 0.00560203
5.13833 0.988086 0.969428 0.00522896
5.20296 0.958636 0.966951 0.00507535
5.26759 0.927696 0.972449 0.00535265
5.33223 0.951693 0.978411 0.00517818
5.39686 0.873769 0.976092 0.00606545
5.46149 0.894946 0.986443 0.00467026
5.52612 0.891904 0.978215 0.00498397
5.59076 0.888616 0.984094 0.0054246
5.65539 0.895368 0.98363 0.00551226
5.72002 0.904655 0.976529 0.00522959
5.78466 0.994117 0.983393 0.00540961
5.84929 0.961207 0.985434 0.0046425
5.91392 0.983077 0.983821 0.00460317
5.97856 1.01756 0.985796 0.00445084
6.04319 0.989792 0.986114 0.00455923
6.10782 0.992913 0.982307 0.00387883
6.17246 1.04727 0.986219 0.00426968
6.23709 1.03904 0.992078 0.00465163
6.30172 1.02898 0.987634 0.00482059
6.36635 1.02901 0.987286 0.00490596
6.43099 0.971489 0.992334 0.00453268
