10;-7.46921
20;-7.46025
30;-7.45967
40;-7.46671
50;-7.47804
60;-7.49269
70;-7.50801
80;-7.52449
90;-7.54096
100;-7.55606
110;-7.57087
120;-7.57769
130;-7.58076
140;-7.57716
150;-7.56542
160;-7.55038
170;-7.53072
180;-7.51154
190;-7.49631
200;-7.48656
210;-7.48104
220;-7.47985
230;-7.48026
240;-7.48097
250;-7.48463
260;-7.48701
270;-7.4889
280;-7.48982
290;-7.49352
300;-7.49734
310;-7.50053
320;-7.50714
330;-7.51521
340;-7.52539
350;-7.53745
360;-7.54977
370;-7.55894
380;-7.56462
390;-7.5623
400;-7.55441
410;-7.54216
420;-7.52463
430;-7.50464
440;-7.48636
450;-7.46968
460;-7.46129
470;-7.46296
480;-7.47293
490;-7.4888
500;-7.50546
510;-7.52134
520;-7.53309
530;-7.53998
540;-7.54052
550;-7.5415
560;-7.54392
570;-7.54681
580;-7.55
590;-7.55027
600;-7.54391
610;-7.5297
620;-7.50794
630;-7.48171
640;-7.45936
650;-7.44227
660;-7.44266
670;-7.45865
680;-7.48413
690;-7.51045
700;-7.53498
710;-7.55553
720;-7.56975
730;-7.57548
740;-7.57708
750;-7.57116
760;-7.56387
770;-7.55346
780;-7.53815
790;-7.52537
800;-7.5138
810;-7.50399
820;-7.5011
830;-7.50351
840;-7.51097
850;-7.51858
860;-7.52257
870;-7.52279
880;-7.5217
890;-7.51548
900;-7.51035
910;-7.50869
920;-7.5088
930;-7.50965
940;-7.51269
950;-7.5099
960;-7.5055
970;-7.49906
980;-7.48961
990;-7.48048
1000;-7.47059
1010;-7.46566
1020;-7.46418
1030;-7.46649
1040;-7.47261
1050;-7.47772
1060;-7.48326
1070;-7.49159
1080;-7.50039
1090;-7.5102
1100;-7.51783
1110;-7.52635
1120;-7.52764
1130;-7.52513
1140;-7.51689
1150;-7.5062
1160;-7.49277
1170;-7.47829
1180;-7.46755
1190;-7.46326
1200;-7.46799
1210;-7.48109
1220;-7.49928
1230;-7.51744
1240;-7.53429
1250;-7.54988
1260;-7.56764
1270;-7.58105
1280;-7.59374
1290;-7.60206
1300;-7.60913
1310;-7.61416
1320;-7.61025
1330;-7.59924
1340;-7.57922
1350;-7.55125
1360;-7.51987
1370;-7.48493
1380;-7.45389
1390;-7.42533
1400;-7.40674
1410;-7.40308
1420;-7.41419
1430;-7.4338
1440;-7.45894
1450;-7.48364
1460;-7.50321
1470;-7.51706
1480;-7.52516
1490;-7.52275
1500;-7.51725
1510;-7.50504
1520;-7.48966
1530;-7.47571
1540;-7.45882
1550;-7.45009
1560;-7.44585
1570;-7.44413
1580;-7.44521
1590;-7.44922
1600;-7.45034
1610;-7.44835
1620;-7.44656
1630;-7.44431
1640;-7.44407
1650;-7.45127
1660;-7.4637
1670;-7.48056
1680;-7.50345
1690;-7.52797
1700;-7.55165
1710;-7.56998
1720;-7.58763
1730;-7.59907
1740;-7.60387
1750;-7.60555
1760;-7.60382
1770;-7.59846
1780;-7.59016
1790;-7.58054
1800;-7.57051
1810;-7.55658
1820;-7.54017
1830;-7.52241
1840;-7.50577
1850;-7.48664
1860;-7.47096
1870;-7.45772
1880;-7.4525
1890;-7.44988
1900;-7.45101
1910;-7.4537
1920;-7.45778
1930;-7.46236
1940;-7.46802
1950;-7.47802
1960;-7.49108
1970;-7.50959
1980;-7.53197
1990;-7.55481
2000;-7.57376
2010;-7.59096
2020;-7.59761
2030;-7.59796
2040;-7.58661
2050;-7.56756
2060;-7.54081
2070;-7.51294
2080;-7.48094
2090;-7.45283
2100;-7.43862
2110;-7.43133
2120;-7.43506
2130;-7.44343
2140;-7.45255
2150;-7.45711
2160;-7.45879
2170;-7.45777
2180;-7.45532
2190;-7.45091
2200;-7.44963
2210;-7.454
2220;-7.4606
2230;-7.47371
2240;-7.48992
2250;-7.50827
2260;-7.52916
2270;-7.5475
2280;-7.56589
2290;-7.58386
2300;-7.59839
2310;-7.60795
2320;-7.6096
2330;-7.60274
2340;-7.58984
2350;-7.56909
2360;-7.54667
2370;-7.5244
2380;-7.50445
2390;-7.48932
2400;-7.48196
2410;-7.47858
2420;-7.48151
2430;-7.4896
2440;-7.50537
2450;-7.52834
2460;-7.55411
2470;-7.57849
2480;-7.59933
2490;-7.60961
2500;-7.61262
2510;-7.60595
2520;-7.59586
2530;-7.58135
2540;-7.56153
2550;-7.54249
2560;-7.52274
2570;-7.50787
2580;-7.49733
2590;-7.49045
2600;-7.49128
2610;-7.49277
2620;-7.49692
2630;-7.50362
2640;-7.51304
2650;-7.52265
2660;-7.53203
2670;-7.53852
2680;-7.54263
2690;-7.53785
2700;-7.52726
2710;-7.51359
2720;-7.49378
2730;-7.47417
2740;-7.45393
2750;-7.43984
2760;-7.43309
2770;-7.43708
2780;-7.44726
2790;-7.46482
2800;-7.48619
2810;-7.5086
2820;-7.52745
2830;-7.54347
2840;-7.55754
2850;-7.56603
2860;-7.5704
2870;-7.56894
2880;-7.56157
2890;-7.55139
2900;-7.53876
2910;-7.52524
2920;-7.50815
2930;-7.49766
2940;-7.49188
2950;-7.49144
2960;-7.49293
2970;-7.49544
2980;-7.4957
2990;-7.49434
3000;-7.48896
3010;-7.48026
3020;-7.47412
3030;-7.46882
3040;-7.46899
3050;-7.47795
3060;-7.4936
3070;-7.51558
3080;-7.53683
3090;-7.55817
3100;-7.57173
3110;-7.58371
3120;-7.58887
3130;-7.59003
3140;-7.58111
3150;-7.55957
3160;-7.53448
3170;-7.50238
3180;-7.46933
3190;-7.43881
3200;-7.41281
3210;-7.39618
3220;-7.39125
3230;-7.40028
3240;-7.41823
3250;-7.44663
3260;-7.47622
3270;-7.50322
3280;-7.52502
3290;-7.53576
3300;-7.5365
3310;-7.52961
3320;-7.52308
3330;-7.51261
3340;-7.50412
3350;-7.49666
3360;-7.4871
3370;-7.47811
3380;-7.47154
3390;-7.46659
3400;-7.46382
3410;-7.46802
3420;-7.47683
3430;-7.49089
3440;-7.50187
3450;-7.51792
3460;-7.53299
3470;-7.54513
3480;-7.5542
3490;-7.55526
3500;-7.55044
3510;-7.5357
3520;-7.52161
3530;-7.50589
3540;-7.49048
3550;-7.47919
3560;-7.47101
3570;-7.46696
3580;-7.46774
3590;-7.47393
3600;-7.4876
3610;-7.50037
3620;-7.50973
3630;-7.51634
3640;-7.52198
3650;-7.52559
3660;-7.52969
3670;-7.5353
3680;-7.53705
3690;-7.53863
3700;-7.53724
3710;-7.53749
3720;-7.53859
3730;-7.541
3740;-7.5459
3750;-7.55114
3760;-7.55688
