10;1.7886
20;1.84068
30;1.88691
40;1.92572
50;1.95325
60;1.96339
70;1.95238
80;1.92618
90;1.89644
100;1.87721
110;1.88201
120;1.92309
130;1.99185
140;2.0736
150;2.1419
160;2.17852
170;2.17385
180;2.14235
190;2.09591
200;2.04716
210;2.00143
220;1.96041
230;1.92108
240;1.88005
250;1.83348
260;1.7756
270;1.70591
280;1.62785
290;1.5458
300;1.46656
310;1.39473
320;1.3341
330;1.28634
340;1.25552
350;1.2448
360;1.25835
370;1.29803
380;1.3633
390;1.45215
400;1.55377
410;1.66262
420;1.76749
430;1.86731
440;1.9478
450;2.00748
460;2.04167
470;2.04927
480;2.03166
490;1.99457
500;1.94297
510;1.88227
520;1.81897
530;1.75949
540;1.7066
550;1.6658
560;1.63785
570;1.62001
580;1.61026
590;1.61061
600;1.62789
610;1.6715
620;1.75154
630;1.86829
640;2.01722
650;2.18427
660;2.35019
670;2.48618
680;2.57121
690;2.59593
700;2.56709
710;2.49409
720;2.39629
730;2.28835
740;2.18181
750;2.08184
760;1.99557
770;1.92598
780;1.87466
790;1.8423
800;1.83114
810;1.8332
820;1.8395
830;1.84387
840;1.83557
850;1.81147
860;1.76746
870;1.70887
880;1.64657
890;1.58971
900;1.5509
910;1.5432
920;1.5702
930;1.62752
940;1.70461
950;1.77856
960;1.8226
970;1.81469
980;1.75794
990;1.66627
1000;1.5519
1010;1.42938
1020;1.30835
1030;1.19932
1040;1.11638
1050;1.06827
1060;1.05845
1070;1.09063
1080;1.15603
1090;1.24026
1100;1.32373
1110;1.39066
1120;1.42828
1130;1.43855
1140;1.42773
1150;1.40425
1160;1.37238
1170;1.33651
1180;1.29856
1190;1.26739
1200;1.24282
1210;1.23438
1220;1.2406
1230;1.26123
1240;1.29138
1250;1.32521
1260;1.35751
1270;1.3809
1280;1.3972
1290;1.40931
1300;1.42043
1310;1.43753
1320;1.45883
1330;1.48782
1340;1.52378
1350;1.56478
1360;1.61165
1370;1.65987
1380;1.70866
1390;1.75327
1400;1.78919
1410;1.81628
1420;1.82869
1430;1.82873
1440;1.81529
1450;1.78768
1460;1.7494
1470;1.7093
1480;1.67006
1490;1.64326
1500;1.63035
1510;1.62991
1520;1.63805
1530;1.64489
1540;1.64017
1550;1.62466
1560;1.59639
1570;1.56001
1580;1.52013
1590;1.48142
1600;1.45361
1610;1.44391
1620;1.45175
1630;1.47421
1640;1.5092
1650;1.54835
1660;1.58711
1670;1.62029
1680;1.64724
1690;1.67463
1700;1.70518
1710;1.73802
1720;1.77308
1730;1.80293
1740;1.82302
1750;1.82615
1760;1.80786
1770;1.76812
1780;1.70742
1790;1.63188
1800;1.5427
1810;1.44317
1820;1.34096
1830;1.23753
1840;1.136
1850;1.0441
1860;0.967807
1870;0.90819
1880;0.869561
1890;0.849166
1900;0.842435
1910;0.845043
1920;0.853283
1930;0.861484
1940;0.870805
1950;0.88054
1960;0.892499
1970;0.911588
1980;0.940973
1990;0.98561
2000;1.04075
2010;1.10951
2020;1.18105
2030;1.24757
2040;1.30596
2050;1.35155
2060;1.38425
2070;1.41294
2080;1.44023
2090;1.46719
2100;1.49451
2110;1.51966
2120;1.53542
2130;1.53146
2140;1.49876
2150;1.43686
2160;1.35498
2170;1.27928
2180;1.22914
2190;1.21295
2200;1.22291
2210;1.24668
2220;1.27409
2230;1.2997
2240;1.32437
2250;1.34094
2260;1.34562
2270;1.33092
2280;1.30009
2290;1.25638
2300;1.2087
2310;1.16751
2320;1.13373
2330;1.11361
2340;1.10983
2350;1.1225
2360;1.15371
2370;1.20536
2380;1.27994
2390;1.37403
2400;1.48413
2410;1.60348
2420;1.72365
2430;1.83454
2440;1.9304
2450;2.00732
2460;2.06088
2470;2.08644
2480;2.08322
2490;2.05785
2500;2.01479
2510;1.96535
2520;1.91908
2530;1.8818
2540;1.84611
2550;1.80816
2560;1.75766
2570;1.69339
2580;1.61502
2590;1.53023
2600;1.44723
2610;1.37475
2620;1.31412
2630;1.26604
2640;1.23034
2650;1.21021
2660;1.20065
2670;1.20854
2680;1.23749
2690;1.28848
2700;1.35856
2710;1.44336
2720;1.53629
2730;1.63004
2740;1.71908
2750;1.80151
2760;1.8772
2770;1.9487
2780;2.0149
2790;2.07381
2800;2.11721
